created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text,day_of_week,vScore
2018-11-12 12:44:13,120216,1061962869376540672,,False,34108,Twitter for iPhone,"The Florida Election should be called in favor of Rick Scott and Ron DeSantis in that large numbers of new ballots showed up out of nowhere, and many ballots are missing or forged. An honest vote count is no longer possible-ballots massively infected. Must go with Election Night!",Monday,0.4869
2018-11-12 12:21:11,94338,1061957074253418496,,False,22058,Twitter for iPhone,".....of money spent on protecting other countries, and we get nothing but Trade Deficits and Losses. It is time that these very rich countries either pay the United States for its great military protection, or protect themselves...and Trade must be made FREE and FAIR!",Monday,0.6114
2018-11-12 12:10:16,79950,1061954325843468288,,False,18266,Twitter for iPhone,".....hundreds of billions of dollars, for the great privilege of losing hundreds of billions of dollars with these same countries on trade. I told them that this situation cannot continue - It is, and always has been, ridiculously unfair to the United States. Massive amounts.....",Monday,0.1914
2018-11-12 12:03:25,107533,1061952604807274496,,False,24416,Twitter for iPhone,"Just returned from France where much was accomplished in my meetings with World Leaders. Never easy bringing up the fact that the U.S. must be treated fairly, which it hasn’t, on both Military and Trade. We pay for LARGE portions of other countries military protection,........",Monday,0.8687
2018-11-12 04:38:00,93273,1061840511026298880,,False,20988,Twitter for iPhone,"Exactly 100 years ago today, on November 11th, 1918, World War I came to an end. We are gathered together, at this hallowed resting place, to pay tribute to the brave Americans who gave their last breath in that mighty struggle.... https://t.co/JPUkOr4rW1",Monday,0.8058
2018-11-11 16:03:35,109220,1061650654194745344,,False,24156,Twitter for iPhone,"Poland, a great country - Congratulations on the 100th Anniversary of your Independence. I will never forget my time there! https://t.co/gEme6McF1x",Sunday,0.2263
2018-11-11 14:52:56,95502,1061632874808520704,,False,18771,Twitter for iPhone,"Beautiful ceremony today in Paris commemorating the end of World War One. Many World leaders in attendance. Thank you to @EmmanuelMacron, President of France! Now off to Suresnes American Cemetery to make speech in honor of our great heroes! Then back to the U.S.A.",Sunday,0.7574
2018-11-11 14:16:42,77635,1061623758161625088,,False,20362,Twitter for iPhone,"On this Veterans Day — the 100th Anniversary of the end of WWI, we honor the brave HEROES who fought for America in the Great War, and every Veteran who has worn the uniform and kept our Nation Safe, Strong and FREE! https://t.co/zBvvYRR7XE https://t.co/YO06ztfvNm",Sunday,0.7712
2018-11-11 09:40:50,108365,1061554334276747264,,False,22411,Twitter for iPhone,"With proper Forest Management, we can stop the devastation constantly going on in California. Get Smart!",Sunday,0.7897
2018-11-10 22:20:40,88081,1061383163811893248,,False,20764,Twitter for iPhone,"These California fires are expanding very, very quickly (in some cases 80-100 acres a minute). If people don’t evacuate quickly, they risk being overtaken by the fire. Please listen to evacuation orders from State and local officials!",Saturday,0.8805
2018-11-10 22:19:35,119407,1061382890100002816,,False,24688,Twitter for iPhone,"More than 4,000 are fighting the Camp and Woolsey Fires in California that have burned over 170,000 acres. Our hearts are with those fighting the fires, the 52,000 who have evacuated, and the families of the 11 who have died. The destruction is catastrophic. God Bless them all.",Saturday,0.8883
2018-11-10 19:09:29,120239,1061335051294728192,,False,31297,Twitter for iPhone,Trying to STEAL two big elections in Florida! We are watching closely!,Saturday,0.0
2018-11-10 19:06:50,87953,1061334384337399808,,False,16098,Twitter for iPhone,Had very productive meetings and calls for our Country today. Meeting tonight with World Leaders!,Saturday,0.6114
2018-11-10 14:09:42,102693,1061259607086112768,,False,23582,Twitter for iPhone,Happy 243rd Birthday to our GREAT U.S. Marine Corps🇺🇸 https://t.co/1cPtoMfmxP,Saturday,-0.2942
2018-11-10 08:17:44,140736,1061171030801158144,,False,24776,Twitter for iPhone,"I am in Paris getting ready to celebrate the end of World War One. Is there anything better to celebrate than the end of a war, in particular that one, which was one of the bloodiest and worst of all time?",Saturday,0.9582
2018-11-10 08:08:52,126161,1061168803218948096,,False,28877,Twitter for iPhone,"There is no reason for these massive, deadly and costly forest fires in California except that forest management is so poor. Billions of dollars are given each year, with so many lives lost, all because of gross mismanagement of the forests. Remedy now, or no more Fed payments!",Saturday,0.4451
2018-11-10 04:04:53,60765,1061107399426220032,,False,14498,Twitter for iPhone,"....Mr. Whitaker is very highly thought of by @SenJoniErnst, Senator @ChuckGrassley, Ambassador @TerryBranstad, Leonard Leo of Federalist Society, and many more. I feel certain he will make an outstanding Acting Attorney General!",Saturday,0.9582
2018-11-10 03:52:16,76252,1061104224090628096,,False,18273,Twitter for iPhone,"Matthew G. Whitaker is a highly respected former U.S. Attorney from Iowa. He was chosen by Jeff Sessions to be his Chief of Staff. I did not know Mr. Whitaker. Likewise, as Chief, I did not know Mr. Whitaker except primarily as he traveled with A.G. Sessions. No social contact...",Saturday,0.906
2018-11-09 21:10:46,148502,1061003186125856768,,False,39996,Twitter for iPhone,"President Macron of France has just suggested that Europe build its own military in order to protect itself from the U.S., China and Russia. Very insulting, but perhaps Europe should first pay its fair share of NATO, which the U.S. subsidizes greatly!",Friday,0.0
2018-11-09 20:33:37,165943,1060993836984324096,,False,51468,Twitter for iPhone,"Just out — in Arizona, SIGNATURES DON’T MATCH. Electoral corruption - Call for a new Election? We must protect our Democracy!",Friday,-0.1739
2018-11-09 18:39:00,106522,1060964991510110208,,False,29769,Twitter for iPhone,Thank you @marcorubio for helping to expose the potential corruption going on with respect to Election Theft in Broward and Palm Beach Counties. The WORLD is now watching closely!,Friday,-0.7424
2018-11-09 18:20:28,86386,1060960329876697088,,False,23262,Twitter for iPhone,"In the 2016 Election I was winning by so much in Florida that Broward County, which was very late with vote tabulation and probably getting ready to do a “number,” couldn’t do it because not enough people live in Broward for them to falsify a victory!",Friday,0.3769
2018-11-09 18:14:03,128691,1060958713047961600,,False,35860,Twitter for iPhone,Mayor Gillum conceded on Election Day and now Broward County has put him “back into play.” Bill Nelson conceded Election - now he’s back in play!? This is an embarrassment to our Country and to Democracy!,Friday,-0.636
2018-11-09 17:36:38,113555,1060949297900834816,,False,33793,Twitter for iPhone,"Rick Scott was up by 50,000+ votes on Election Day, now they “found” many votes and he is only up 15,000 votes. “The Broward Effect.” How come they never find Republican votes?",Friday,0.8491
2018-11-09 17:10:02,84552,1060942600994050048,,False,20672,Twitter for iPhone,"Jeff Flake(y) doesn’t want to protect the Non-Senate confirmed Special Counsel, he wants to protect his future after being unelectable in Arizona for the “crime” of doing a terrible job! A weak and ineffective guy!",Friday,0.4738
2018-11-09 16:52:19,135525,1060938144336367616,,False,43706,Twitter for iPhone,"As soon as Democrats sent their best Election stealing lawyer, Marc Elias, to Broward County they miraculously started finding Democrat votes. Don’t worry, Florida - I am sending much better lawyers to expose the FRAUD!",Friday,0.7723
2018-11-09 15:58:56,151370,1060924708101644288,,False,41893,Twitter for iPhone,You mean they are just now finding votes in Florida and Georgia – but the Election was on Tuesday? Let’s blame the Russians and demand an immediate apology from President Putin!,Friday,-0.2023
2018-11-09 15:55:25,85215,1060923822851874816,,False,20315,Twitter for iPhone,.@BrianKempGA ran a great race in Georgia – he won. It is time to move on!,Friday,-0.6625
2018-11-09 14:54:15,56063,1060908430062481408,,False,17272,Twitter for iPhone,“Presidential Proclamation Addressing Mass Migration Through the Southern Border of the United States” https://t.co/9blzn1XGyS,Friday,0.837
2018-11-09 02:38:22,134859,1060723241193484288,,False,41257,Twitter for iPhone,Law Enforcement is looking into another big corruption scandal having to do with Election Fraud in #Broward and Palm Beach. Florida voted for Rick Scott!,Friday,0.6852
2018-11-08 12:51:21,127120,1060515116700045312,,False,24628,Twitter for iPhone,"....Great bravery shown by police. California Highway Patrol was on scene within 3 minutes, with first officer to enter shot numerous times. That Sheriff’s Sergeant died in the hospital. God bless all of the victims and families of the victims. Thank you to Law Enforcement.",Thursday,0.1739
2018-11-08 12:38:41,94326,1060511925883285504,,False,19965,Twitter for iPhone,"I have been fully briefed on the terrible shooting in California. Law Enforcement and First Responders, together with the FBI, are on scene. 13 people, at this time, have been reported dead. Likewise, the shooter is dead, along with the first police officer to enter the bar....",Thursday,0.8264
2018-11-07 19:44:12,89159,1060256623439110144,25073877.0,False,19873,Twitter for iPhone,"....We thank Attorney General Jeff Sessions for his service, and wish him well! A permanent replacement will be nominated at a later date.",Wednesday,-0.471
2018-11-07 19:44:11,121133,1060256619383193600,,False,29616,Twitter for iPhone,"We are pleased to announce that Matthew G. Whitaker, Chief of Staff to Attorney General Jeff Sessions at the Department of Justice, will become our new Acting Attorney General of the United States. He will serve our Country well....",Wednesday,0.9299
2018-11-07 15:39:11,122357,1060194964351660032,,False,28199,Twitter for iPhone,"According to NBC News, Voters Nationwide Disapprove of the so-called Mueller Investigation (46%) more than they Approve (41%). You mean they are finally beginning to understand what a disgusting Witch Hunt, led by 17 Angry Democrats, is all about!",Wednesday,-0.2695
2018-11-07 13:31:24,88740,1060162807960870912,,False,18157,Twitter for iPhone,"In all fairness, Nancy Pelosi deserves to be chosen Speaker of the House by the Democrats. If they give her a hard time, perhaps we will add some Republican votes. She has earned this great honor!",Wednesday,0.0
